carat,price,x,y,z,color_encoded
0.3,526.0,4.29,4.31,2.71,4
0.3,526.0,4.28,4.33,2.66,6
0.797822920133926,3933.022046909961,4.29,4.34,2.69,3
0.3,526.0,4.27,4.3,2.67,4
0.3,526.0,4.3,4.34,2.61,5
0.3,526.0,4.27,4.32,2.71,1
0.3,526.0,4.23,4.28,2.63,1
0.3,526.0,4.33,4.37,2.67,5
0.58,1755.0,5.41,5.39,3.3,5
0.51,1756.0,5.15,5.18,3.15,0
0.59,1757.0,5.37,5.41,3.35,5
0.69,1757.0,5.66,5.72,3.55,5
0.797822920133926,1757.0,5.731450800556568,5.73451731535397,3.15,4
0.6,1757.0,5.44,5.5,3.29,4
0.51,1758.0,5.14,5.1,3.21,1
0.5,1758.0,5.14,5.73451731535397,3.13,4
0.51,1758.0,5.11,5.16,3.16,1
0.58,1758.0,5.26,5.33,3.34,1
0.51,1758.0,5.13,5.09,3.16,1
0.52,1758.0,5.11,5.15,3.2,4
0.56,1758.0,5.24,5.27,3.31,2
0.5,1758.0,5.03,5.0,3.15,0
0.58,1758.0,5.31,5.27,3.31,6
0.58,1758.0,5.34,5.29,3.35,6
0.58,1758.0,5.38,5.34,3.32,4
0.58,1758.0,5.38,5.33,3.3,1
0.58,1758.0,5.39,5.34,3.3,1
0.51,1758.0,5.14,5.11,3.18,1
0.5,1758.0,5.09,5.05,3.23,0
0.5,3933.022046909961,5.1,5.73451731535397,3.22,0
0.5,1758.0,5.07,5.04,3.2,0
0.5,1758.0,5.09,5.04,3.21,0
0.7,1758.0,5.68,5.62,3.52,1
0.57,1759.0,5.35,5.38,3.3,5
0.58,1759.0,5.38,5.42,3.3,5
0.5,1759.0,5.09,5.15,3.17,1
0.51,1759.0,5.16,5.22,3.16,1
0.57,1759.0,5.33,5.37,3.31,2
0.5,1760.0,5.02,5.11,3.15,4
0.71,1760.0,5.66,5.71,3.47,7
0.57,1760.0,5.4,5.37,3.22,2
0.58,1760.0,5.37,5.41,3.3,4
0.52,1760.0,5.16,5.18,3.18,1
0.57,1760.0,5.35,5.31,3.31,2
0.797822920133926,1760.0,5.731450800556568,5.3,3.5382028642396954,2
0.57,1760.0,5.34,5.31,3.3,2
0.54,1760.0,5.23,5.19,3.24,4
0.54,1760.0,5.32,5.29,3.22,1
0.54,1760.0,5.21,5.13,3.26,1
0.54,1760.0,5.25,5.21,3.22,4
0.54,1760.0,5.28,5.23,3.21,4
0.57,1760.0,5.36,5.31,3.22,2
0.71,1761.0,5.79,5.76,3.47,2
0.58,1761.0,5.33,5.36,3.31,4
0.58,1761.0,5.45,5.48,3.28,4
0.797822920133926,1761.0,5.28,5.3,3.31,4
0.58,1761.0,5.35,5.34,3.32,1
0.797822920133926,1762.0,5.731450800556568,5.13,3.18,3
0.54,1762.0,5.28,5.3,3.22,5
0.55,1763.0,5.23,5.28,3.23,4
0.797822920133926,1763.0,5.63,5.73451731535397,3.5382028642396954,9
0.54,1763.0,5.3,5.27,3.22,0
0.54,1763.0,5.21,5.26,3.27,6
0.57,1763.0,5.38,5.33,3.32,1
0.59,1764.0,5.35,5.42,3.34,2
0.71,1764.0,5.67,5.76,3.49,7
0.5,1764.0,5.05,5.07,3.18,4
0.5,1764.0,5.04,5.08,3.22,4
0.55,1764.0,5.23,5.27,3.23,1
0.7,1764.0,5.73,5.82,3.5,7
0.37,1764.0,4.6,4.63,2.83,0
0.797822920133926,1764.0,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.5,1764.0,5.19,5.14,3.13,2
0.72,1764.0,5.74,5.7,3.59,4
0.5,1764.0,5.15,5.13,3.08,0
0.54,1765.0,5.23,5.19,3.25,1
0.51,1765.0,5.22,5.24,3.15,2
0.797822920133926,1766.0,5.06,5.73451731535397,3.5382028642396954,4
0.5,1766.0,5.11,5.15,3.17,4
0.51,1766.0,5.12,5.14,3.19,5
0.6,1766.0,5.46,5.49,3.36,5
0.62,1766.0,5.56,5.51,3.31,2
0.51,1767.0,5.21,5.2,3.15,0
0.52,1767.0,5.17,5.19,3.21,5
0.52,1767.0,5.14,5.2,3.2,2
0.7,1767.0,5.72,5.75,3.52,7
0.797822920133926,1767.0,5.47,5.56,3.47,4
0.52,1767.0,5.21,5.19,3.17,1
0.52,1767.0,5.22,5.19,3.19,1
0.52,1767.0,5.17,5.14,3.17,1
0.55,1768.0,5.31,5.28,3.23,0
0.51,1768.0,5.17,5.21,3.16,4
0.51,1768.0,5.08,5.11,3.19,4
0.5,1768.0,5.19,5.16,3.15,1
0.5,1768.0,5.16,5.13,3.13,1
0.797822920133926,1769.0,5.59,5.66,3.45,1
0.53,1769.0,5.15,5.2,3.19,4
0.51,1769.0,5.18,5.21,3.16,0
0.53,1769.0,5.21,5.24,3.18,1
0.59,3933.022046909961,5.45,5.41,3.34,2
0.56,1770.0,5.33,5.38,3.27,1
0.56,1770.0,5.29,5.33,3.28,5
0.54,1770.0,5.3,5.23,3.16,2
0.62,1770.0,5.41,5.37,3.39,4
0.59,1771.0,5.39,5.48,3.32,5
0.54,1771.0,5.27,5.32,3.19,1
0.59,1771.0,5.35,5.3,3.36,0
0.58,1772.0,5.33,5.37,3.31,2
0.54,1772.0,5.21,5.26,3.19,2
0.6,1772.0,5.37,5.39,3.34,2
0.53,1772.0,5.27,5.26,3.18,1
0.6,1772.0,5.44,5.46,3.38,5
0.53,1772.0,5.21,5.24,3.22,4
0.6,1773.0,5.35,5.39,3.38,4
0.52,1773.0,5.19,5.11,3.27,1
0.61,1773.0,5.47,5.51,3.4,6
0.56,1773.0,5.26,5.32,3.26,1
0.54,1773.0,5.23,5.16,3.21,2
0.71,1774.0,5.73,5.71,3.53,6
0.52,1774.0,5.731450800556568,5.2,3.2,0
0.52,1774.0,5.18,5.21,3.17,0
0.52,1774.0,5.13,5.17,3.2,0
0.71,1774.0,5.61,5.58,3.57,7
0.54,1774.0,5.22,5.25,3.24,5
0.59,1774.0,5.36,5.39,3.34,4
0.54,1774.0,5.24,5.28,3.24,1
0.54,1774.0,5.28,5.3,3.23,2
0.6,1774.0,5.39,5.51,3.33,0
0.797822920133926,1775.0,5.38,5.73451731535397,3.5382028642396954,4
0.5,1775.0,5.09,5.0,3.17,1
0.53,1775.0,5.16,5.2,3.22,5
0.53,1775.0,5.22,5.28,3.16,0
0.7,1775.0,5.66,5.57,3.56,6
0.58,1776.0,5.42,5.39,3.29,2
0.53,1776.0,5.14,5.73451731535397,3.26,1
0.53,1776.0,5.13,5.16,3.24,1
0.51,1776.0,5.15,5.18,3.19,5
0.51,1776.0,5.13,5.16,3.16,5
0.53,1776.0,5.19,5.16,3.25,1
0.6,1777.0,5.36,5.44,3.35,0
0.6,1777.0,5.44,5.51,3.3,0
0.55,1777.0,5.29,5.31,3.27,2
0.55,1777.0,5.25,5.27,3.26,2
0.54,1777.0,5.28,5.3,3.19,1
0.56,1777.0,5.22,5.19,3.29,0
0.62,1777.0,5.43,5.39,3.41,2
0.9,1777.0,6.2,6.15,3.78,4
0.62,1777.0,5.48,5.45,3.39,0
0.57,1778.0,5.37,5.33,3.32,1
0.46,1778.0,4.94,4.97,3.08,0
0.54,1778.0,5.35,5.3,3.19,2
0.51,1778.0,5.1,5.12,3.15,1
0.52,1778.0,5.16,5.2,3.17,2
0.797822920133926,3933.022046909961,5.731450800556568,5.73451731535397,3.15,8
0.52,1778.0,5.13,5.16,3.19,2
0.52,1778.0,5.16,5.21,3.23,2
0.797822920133926,3933.022046909961,5.731450800556568,5.18,3.21,4
0.5,1778.0,5.12,5.14,3.1,2
0.52,1778.0,5.14,5.17,3.18,2
0.4,1778.0,4.74,4.76,2.93,1
0.4,1778.0,4.75,4.78,2.92,1
0.54,1778.0,5.24,5.26,3.23,1
0.57,1778.0,5.29,5.25,3.32,1
0.56,1778.0,5.33,5.3,3.23,2
0.5,1779.0,5.13,5.73451731535397,3.5382028642396954,4
0.51,1779.0,5.09,5.13,3.19,0
0.51,1779.0,5.08,5.13,3.19,0
0.57,1779.0,5.38,5.41,3.29,6
0.47,1779.0,4.98,5.0,3.09,2
0.62,1779.0,5.47,5.5,3.42,1
0.63,1779.0,5.52,5.58,3.39,0
0.47,1780.0,5.05,5.09,3.07,4
0.51,1780.0,5.17,5.19,3.17,5
0.66,1780.0,5.63,5.7,3.45,5
0.53,1781.0,5.24,5.26,3.19,5
0.53,1781.0,5.21,5.23,3.2,5
0.53,1781.0,5.22,5.24,3.21,5
0.51,1781.0,5.1,5.08,3.19,4
0.51,1781.0,5.14,5.11,3.19,4
0.51,1781.0,5.21,5.11,3.15,4
0.51,1781.0,5.19,5.12,3.15,4
0.51,1781.0,5.17,5.14,3.18,4
0.51,1781.0,5.17,5.14,3.2,4
0.51,1781.0,5.13,5.08,3.18,4
0.51,1781.0,5.11,5.1,3.17,4
0.51,1781.0,5.14,5.1,3.17,4
0.51,1781.0,5.1,5.08,3.19,4
0.51,1781.0,5.1,5.05,3.19,4
0.51,1781.0,5.16,5.06,3.17,4
0.51,1781.0,5.14,5.07,3.19,4
0.51,1781.0,5.24,5.18,3.15,1
0.51,1781.0,5.22,5.2,3.14,1
0.51,1781.0,5.17,5.13,3.19,1
0.51,1781.0,5.18,5.13,3.18,1
0.51,1781.0,5.18,5.15,3.12,1
0.51,1781.0,5.2,5.15,3.15,1
0.51,1781.0,5.16,5.13,3.16,1
0.51,1781.0,5.15,5.13,3.15,1
0.51,1781.0,5.17,5.12,3.14,1
0.51,1781.0,5.15,5.12,3.17,1
0.51,1781.0,5.16,5.12,3.18,1
0.51,1781.0,5.14,5.12,3.17,1
0.51,1781.0,5.16,5.11,3.15,1
0.51,1781.0,5.15,5.11,3.18,1
0.51,1781.0,5.13,5.1,3.19,1
0.51,1781.0,5.12,5.09,3.14,1
0.51,1781.0,5.13,5.08,3.19,1
0.51,1781.0,5.12,5.08,3.23,1
0.51,1781.0,5.11,5.08,3.19,1
0.51,1781.0,5.11,5.06,3.15,1
0.51,1781.0,5.11,5.06,3.18,1
0.51,1781.0,5.11,5.08,3.17,1
0.51,1781.0,5.15,5.14,3.18,1
0.51,1781.0,5.12,5.06,3.17,4
0.7,1782.0,5.67,5.71,3.54,7
0.59,1782.0,5.38,5.42,3.31,4
0.53,1783.0,5.21,5.18,3.19,0
0.53,1783.0,5.29,5.26,3.22,0
0.53,1783.0,5.14,5.18,3.22,0
0.53,1783.0,5.17,5.24,3.17,0
0.59,1783.0,5.41,5.43,3.33,0
0.5,1784.0,5.07,5.09,3.13,4
0.59,1784.0,5.39,5.41,3.33,2
0.5,1784.0,5.05,5.09,3.18,4
0.52,1784.0,5.15,5.18,3.18,4
0.56,1784.0,5.31,5.26,3.32,1
0.57,1785.0,5.33,5.35,3.26,1
0.58,1785.0,5.37,5.46,3.26,0
0.72,1785.0,5.74,5.77,3.57,7
0.61,1785.0,5.47,5.52,3.3,4
0.81,1786.0,5.94,5.9,3.64,6
0.55,1786.0,5.26,5.32,3.2,1
0.55,1786.0,5.29,5.32,3.27,4
0.55,1786.0,5.29,5.32,3.23,4
0.55,1786.0,5.27,5.29,3.24,1
0.55,1786.0,5.25,5.3,3.27,4
0.55,1786.0,5.25,5.28,3.24,1
0.53,1786.0,5.27,5.28,3.21,1
0.64,1786.0,5.47,5.53,3.4,5
0.54,1786.0,5.31,5.29,3.21,5
0.54,1786.0,5.32,5.26,3.19,2
0.54,1786.0,5.31,5.28,3.18,2
0.54,1786.0,5.25,5.2,3.21,2
0.54,1786.0,5.24,5.21,3.25,2
0.54,1786.0,5.29,5.22,3.25,2
0.54,1786.0,5.2,5.17,3.23,2
0.54,1786.0,5.31,5.25,3.21,0
0.54,1786.0,5.3,5.27,3.21,0
0.54,1786.0,5.25,5.21,3.25,0
0.54,1786.0,5.24,5.22,3.16,0
0.54,1786.0,5.25,5.22,3.25,0
0.54,1786.0,5.25,5.23,3.22,0
0.54,1786.0,5.24,5.21,3.24,0
0.54,1786.0,5.23,5.21,3.24,0
0.54,1786.0,5.23,5.73451731535397,3.5382028642396954,0
0.54,1786.0,5.22,5.17,3.27,0
0.54,1786.0,5.21,5.17,3.28,0
0.5,1787.0,5.11,5.15,3.15,4
0.51,1787.0,5.09,5.12,3.2,0
0.51,1787.0,5.731450800556568,5.73451731535397,3.13,4
0.51,1787.0,5.12,5.16,3.14,0
0.51,1787.0,5.15,5.18,3.19,0
0.51,1787.0,5.1,5.16,3.17,0
0.797822920133926,1787.0,5.731450800556568,5.73451731535397,3.17,0
0.51,1787.0,5.12,5.19,3.21,0
0.51,1787.0,5.09,5.12,3.18,0
0.3,526.0,4.3,4.33,2.65,5
0.3,526.0,4.24,4.25,2.64,4
0.3,526.0,4.27,4.3,2.64,5
0.3,526.0,4.27,4.34,2.69,5
0.3,526.0,4.23,4.29,2.65,5
0.3,526.0,4.26,4.3,2.68,5
0.3,526.0,4.36,4.38,2.62,1
0.3,526.0,4.28,4.3,2.67,5
0.3,526.0,4.28,4.33,2.64,4
0.3,526.0,4.35,4.37,2.64,1
0.3,526.0,4.25,4.3,2.68,5
0.797822920133926,3933.022046909961,5.731450800556568,4.3,2.69,4
0.3,526.0,4.24,4.28,2.69,4
0.3,526.0,4.24,4.31,2.69,1
0.3,526.0,4.24,4.28,2.67,1
0.3,526.0,4.21,4.27,2.7,1
0.3,526.0,4.28,4.3,2.63,4
0.3,526.0,4.24,4.27,2.71,1
0.3,526.0,4.28,4.37,2.67,6
0.3,526.0,4.27,4.3,2.71,1
0.797822920133926,526.0,5.731450800556568,4.3,3.5382028642396954,1
0.3,526.0,4.24,4.28,2.61,1
0.4,526.0,4.76,4.79,2.93,7
0.3,526.0,4.3,4.34,2.62,1
0.3,526.0,4.27,4.29,2.66,1
0.3,526.0,4.31,4.34,2.63,4
0.3,526.0,4.27,4.33,2.66,1
0.3,526.0,4.29,4.31,2.71,4
0.3,526.0,4.22,4.25,2.68,5
0.51,1787.0,5.11,5.14,3.15,0
0.51,1787.0,5.09,5.15,3.17,0
0.51,1787.0,5.11,5.13,3.17,0
0.51,1787.0,5.16,5.18,3.16,0
0.51,1787.0,5.11,5.14,3.16,0
0.51,1787.0,5.11,5.16,3.19,0
0.51,3933.022046909961,5.731450800556568,5.17,3.18,9
0.51,1787.0,5.11,5.14,3.2,0
0.51,1787.0,5.13,5.18,3.17,0
0.797822920133926,1787.0,5.731450800556568,5.13,3.17,0
0.51,1787.0,5.13,5.17,3.15,0
0.51,1787.0,5.16,5.19,3.15,0
0.56,1787.0,5.25,5.3,3.31,2
0.56,1787.0,5.26,5.3,3.29,5
0.7,1788.0,5.64,5.67,3.49,7
0.72,1788.0,5.79,5.82,3.49,7
0.59,1789.0,5.39,5.43,3.37,1
0.59,1789.0,5.38,5.42,3.32,1
0.59,1789.0,5.38,5.32,3.35,4
0.59,1789.0,5.43,5.4,3.31,4
0.59,1789.0,5.39,5.33,3.31,1
0.797822920133926,3933.022046909961,5.39,5.34,3.5382028642396954,1
0.59,1789.0,5.39,5.36,3.3,1
0.59,1789.0,5.4,5.37,3.34,1
0.59,1789.0,5.36,5.33,3.36,1
0.58,1790.0,5.31,5.35,3.36,6
0.797822920133926,3933.022046909961,5.731450800556568,5.71,3.5382028642396954,7
0.7,1790.0,5.58,5.66,3.53,5
0.7,1790.0,5.59,5.65,3.53,6
0.7,1790.0,5.72,5.75,3.52,6
0.59,1790.0,5.38,5.44,3.31,1
0.58,1790.0,5.37,5.33,3.32,2
0.58,1790.0,5.37,5.33,3.32,2
0.52,1790.0,5.21,5.17,3.2,5
0.797822920133926,3933.022046909961,5.731450800556568,5.02,3.15,4
0.53,1791.0,5.21,5.23,3.21,4
0.56,1791.0,5.3,5.26,3.29,1
0.56,1791.0,5.37,5.32,3.25,1
0.48,1791.0,5.03,5.08,3.13,4
0.56,1792.0,5.29,5.32,3.26,1
0.5,1792.0,5.1,5.14,3.17,0
0.55,1792.0,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.55,1792.0,5.32,5.26,3.25,1
0.55,1792.0,5.34,5.27,3.28,1
0.77,1792.0,5.86,5.8,3.63,7
0.7,1792.0,5.731450800556568,5.72,3.5382028642396954,2
0.7,1792.0,5.66,5.61,3.56,2
0.52,1793.0,5.15,5.73451731535397,3.21,3
0.797822920133926,3933.022046909961,5.16,5.11,3.5382028642396954,3
0.59,1793.0,5.45,5.49,3.32,1
0.797822920133926,1793.0,5.731450800556568,5.4,3.5382028642396954,4
0.61,1793.0,5.731450800556568,5.73451731535397,3.5382028642396954,1
0.52,1793.0,5.18,5.14,3.18,1
0.51,1793.0,5.13,5.08,3.22,0
0.51,1793.0,5.1,5.07,3.23,0
0.51,1793.0,5.1,5.04,3.22,0
0.52,1794.0,5.15,5.19,3.2,4
0.51,1794.0,5.08,5.13,3.18,4
0.58,1794.0,5.38,5.33,3.3,1
0.47,1795.0,5.07,5.09,3.06,0
0.797822920133926,3933.022046909961,5.64,5.73451731535397,3.5382028642396954,4
0.6,1795.0,5.4,5.45,3.37,4
0.51,1795.0,5.13,5.16,3.15,1
0.55,1796.0,5.2,5.25,3.25,0
0.53,1797.0,5.18,5.2,3.24,4
0.58,1798.0,5.4,5.43,3.28,2
0.58,1798.0,5.31,5.33,3.32,2
0.52,1798.0,5.17,5.19,3.2,5
0.72,1799.0,5.66,5.62,3.58,5
0.5,1799.0,5.08,5.12,3.11,5
0.55,1799.0,5.27,5.29,3.29,4
0.55,1799.0,5.24,5.27,3.3,0
0.54,1799.0,5.23,5.25,3.26,2
0.6,1799.0,5.39,5.33,3.37,0
0.72,1799.0,5.88,5.73,3.52,6
0.51,1799.0,5.22,5.2,3.14,2
0.51,1800.0,5.08,5.12,3.21,4
0.51,1800.0,5.08,5.1,3.24,4
0.51,1800.0,5.04,5.07,3.2,4
0.51,1800.0,5.06,5.09,3.22,4
0.61,1800.0,5.5,5.48,3.36,1
0.46,1800.0,5.0,5.03,3.09,4
0.57,1800.0,5.34,5.36,3.26,5
0.53,1800.0,5.18,5.2,3.19,2
0.61,1800.0,5.43,5.4,3.41,4
0.53,1800.0,5.22,5.2,3.22,5
0.71,1800.0,5.75,5.69,3.58,5
0.65,1801.0,5.53,5.57,3.43,6
0.5,1801.0,5.07,5.11,3.1,1
0.54,1801.0,5.19,5.23,3.26,4
0.57,1801.0,5.35,5.38,3.22,2
0.7,1801.0,5.63,5.59,3.56,6
0.53,1801.0,5.23,5.18,3.5382028642396954,4
0.53,1801.0,5.21,5.17,3.21,1
0.5,1801.0,5.16,5.1,3.1,1
0.52,1802.0,5.27,5.24,3.17,0
0.52,1802.0,5.19,5.21,3.22,0
0.797822920133926,3933.022046909961,5.731450800556568,5.63,3.43,2
0.52,1803.0,5.19,5.23,3.19,4
0.52,1803.0,5.13,5.16,3.18,4
0.56,1803.0,5.31,5.29,3.28,0
0.53,1803.0,5.21,5.15,3.19,2
0.74,1803.0,5.89,5.8,3.54,6
0.5,1804.0,5.07,5.1,3.17,0
0.54,1804.0,5.22,5.24,3.23,4
0.61,1805.0,5.34,5.39,3.36,2
0.71,1805.0,5.75,5.81,3.51,7
0.55,1805.0,5.24,5.28,3.23,2
0.58,1805.0,5.34,5.32,3.31,6
0.52,1806.0,5.14,5.17,3.21,1
0.5,1806.0,5.13,5.2,3.1,1
0.5,1806.0,5.1,5.06,3.22,4
0.5,1806.0,5.09,5.07,3.16,4
0.5,1806.0,5.1,5.07,3.16,4
0.5,1806.0,5.06,5.03,3.22,4
0.7,1806.0,5.63,5.57,3.53,0
0.7,1806.0,5.63,5.56,3.56,2
0.7,1806.0,5.81,5.74,3.5,2
0.7,1806.0,5.79,5.76,3.48,2
0.55,1806.0,5.28,5.26,3.25,5
0.7,1806.0,5.75,5.72,3.43,0
0.72,1806.0,5.83,5.79,3.55,2
0.57,1807.0,5.29,5.27,3.28,1
0.7,1807.0,5.6,5.63,3.58,5
0.77,1807.0,5.86,5.73451731535397,3.66,4
0.53,1807.0,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.51,1807.0,5.12,5.08,3.16,0
0.51,1807.0,5.09,5.05,3.18,0
0.51,1807.0,5.12,5.07,3.16,0
0.51,1807.0,5.16,5.13,3.16,0
0.5,1807.0,5.05,5.01,3.16,0
0.53,1808.0,5.23,5.26,3.16,0
0.71,1808.0,5.82,5.79,3.48,4
0.6,1808.0,5.43,5.4,3.3,0
0.5,1808.0,5.12,5.07,3.12,0
0.7,1808.0,5.75,5.72,3.47,5
0.62,1808.0,5.43,5.36,3.4,5
0.58,1809.0,5.42,5.35,3.32,1
0.58,1809.0,5.43,5.39,3.37,1
0.52,1809.0,5.17,5.22,3.18,5
0.58,1809.0,5.41,5.44,3.29,2
0.797822920133926,3933.022046909961,5.731450800556568,5.47,3.3,1
0.53,1809.0,5.17,5.18,3.22,0
0.54,1809.0,5.22,5.25,3.23,4
0.55,1809.0,5.25,5.28,3.23,2
0.67,1809.0,5.65,5.63,3.46,2
0.67,1809.0,5.63,5.6,3.53,4
0.76,1809.0,5.78,5.74,3.67,7
0.79,1809.0,5.83,5.77,3.68,4
0.51,1810.0,5.09,5.14,3.21,4
0.51,1810.0,5.15,5.17,3.21,0
0.57,1810.0,5.35,5.34,3.28,0
0.58,1811.0,5.32,5.35,3.3,2
0.67,1811.0,5.58,5.62,3.52,4
0.56,1811.0,5.35,5.33,3.26,2
0.64,1811.0,5.57,5.53,3.4,1
0.53,1812.0,5.16,5.21,3.22,2
0.53,1812.0,5.2,5.22,3.22,2
0.53,1812.0,5.17,5.22,3.23,2
0.53,1812.0,5.18,5.22,3.24,2
0.53,1812.0,5.15,5.2,3.21,2
0.58,1812.0,5.35,5.31,3.31,1
0.61,1812.0,5.51,5.48,3.3,1
0.59,1813.0,5.44,5.48,3.28,2
0.54,1813.0,5.24,5.25,3.2,2
0.51,1813.0,5.22,5.24,3.14,4
0.5,1813.0,5.1,5.16,3.15,4
0.53,1813.0,5.19,5.22,3.2,0
0.53,3933.022046909961,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.53,1813.0,5.22,5.17,3.21,4
0.797822920133926,1813.0,5.731450800556568,5.73451731535397,3.22,4
0.53,3933.022046909961,5.19,5.16,3.5382028642396954,4
0.53,1813.0,5.2,5.16,3.23,4
0.53,1813.0,5.2,5.17,3.21,4
0.53,1813.0,5.18,5.16,3.21,4
0.53,1813.0,5.18,5.16,3.24,4
0.53,1813.0,5.3,5.24,3.16,1
0.53,1813.0,5.27,5.26,3.15,1
0.53,1813.0,5.22,5.19,3.22,1
0.53,1813.0,5.24,5.2,3.2,1
0.53,1813.0,5.24,5.21,3.21,1
0.53,1813.0,5.21,5.18,3.2,1
0.53,1813.0,5.25,5.18,3.2,1
0.53,1813.0,5.21,5.19,3.22,1
0.53,1813.0,5.18,5.15,3.24,1
0.53,1813.0,5.2,5.16,3.23,1
0.53,1813.0,5.22,5.16,3.16,1
0.53,1813.0,5.2,5.17,3.22,1
0.56,1814.0,5.38,5.33,3.26,5
0.72,1814.0,5.79,5.76,3.57,5
0.7,1814.0,5.71,5.66,3.47,6
0.7,1814.0,5.68,5.65,3.49,4
0.54,1814.0,5.731450800556568,5.73451731535397,3.25,2
0.7,1814.0,5.61,5.51,3.52,4
0.72,1814.0,5.72,5.66,3.56,7
0.47,1814.0,4.99,5.02,3.11,4
0.56,1814.0,5.29,5.28,3.28,2
0.56,1814.0,5.32,5.29,3.27,2
0.56,1814.0,5.48,5.39,3.25,5
0.56,1814.0,5.29,5.25,3.3,2
0.56,1814.0,5.37,5.34,3.28,2
0.56,1814.0,5.34,5.31,3.26,0
0.56,1814.0,5.34,5.31,3.27,0
0.56,1814.0,5.36,5.31,3.23,0
0.56,1814.0,5.39,5.33,3.21,0
0.56,1814.0,5.36,5.34,3.24,0
0.56,1814.0,5.33,5.26,3.3,0
0.56,3933.022046909961,5.731450800556568,5.73451731535397,3.5382028642396954,4
0.56,1814.0,5.31,5.29,3.22,0
0.56,1814.0,5.33,5.29,3.26,0
0.56,1814.0,5.26,5.24,3.28,0
0.54,1814.0,5.25,5.21,3.2,5
0.797822920133926,1814.0,5.77,5.73451731535397,3.63,4
0.5,1814.0,5.2,5.1,3.12,2
0.797822920133926,1814.0,5.731450800556568,5.54,3.5382028642396954,4
0.54,1814.0,5.31,5.27,3.22,2
0.57,1815.0,5.34,5.38,3.3,4
0.57,1815.0,5.38,5.41,3.27,4
0.7,1815.0,5.69,5.73,3.54,7
0.7,1815.0,5.72,5.74,3.56,7
0.52,1815.0,5.15,5.11,3.2,4
0.52,1815.0,5.12,5.09,3.23,4
0.52,1815.0,5.21,5.17,3.2,4
0.52,1815.0,5.21,5.17,3.21,4
0.52,1815.0,5.19,5.15,3.16,4
0.797822920133926,1815.0,5.19,5.16,3.16,8
0.52,1815.0,5.22,5.16,3.16,4
0.52,1815.0,5.15,5.12,3.22,4
0.52,1815.0,5.16,5.13,3.21,4
0.52,1815.0,5.19,5.13,3.16,4
0.52,1815.0,5.16,5.14,3.21,4
0.52,1815.0,5.16,5.14,3.23,4
0.52,1815.0,5.11,5.08,3.19,4
0.797822920133926,1815.0,5.12,5.11,3.19,4
0.52,1815.0,5.27,5.2,3.2,1
0.52,3933.022046909961,5.731450800556568,5.21,3.18,9
0.52,1815.0,5.2,5.18,3.17,1
0.52,1815.0,5.21,5.17,3.13,1
0.52,1815.0,5.21,5.17,3.15,1
0.52,1815.0,5.19,5.17,3.2,1
0.52,1815.0,5.2,5.17,3.16,1
0.52,1815.0,5.19,5.14,3.2,1
0.52,1815.0,5.18,5.15,3.23,1
0.52,1815.0,5.21,5.16,3.2,1
0.52,1815.0,5.23,5.16,3.18,1
0.52,1815.0,5.16,5.12,3.18,1
0.52,1815.0,5.17,5.1,3.2,1
0.52,1815.0,5.15,5.11,3.19,1
0.52,1815.0,5.17,5.09,3.21,1
0.62,1815.0,5.42,5.4,3.42,4
0.3,526.0,4.24,4.27,2.66,5
0.3,526.0,4.27,4.3,2.68,4
0.3,526.0,4.28,5.73451731535397,3.5382028642396954,4
0.3,526.0,4.28,4.33,2.65,4
0.3,526.0,4.27,4.31,2.59,5
0.3,527.0,4.31,4.24,2.65,6
0.35,527.0,4.5,4.53,2.82,6
0.27,527.0,4.15,4.18,2.59,5
0.27,527.0,4.16,4.19,2.6,4
0.36,527.0,4.58,4.54,2.81,7
0.32,528.0,4.38,4.4,2.71,2
0.32,528.0,4.37,4.33,2.75,1
0.33,529.0,4.47,4.53,2.74,7
0.3,3933.022046909961,5.731450800556568,4.33,2.67,4
0.32,529.0,4.38,4.4,2.71,5
0.32,529.0,4.41,4.43,2.73,6
0.32,529.0,4.39,4.42,2.7,6
0.32,529.0,4.41,4.44,2.69,6
0.28,529.0,4.26,4.22,2.55,1
0.797822920133926,529.0,4.63,5.73451731535397,3.5382028642396954,4
0.32,530.0,4.38,4.33,2.72,0
0.23,530.0,3.99,4.03,2.42,2
0.23,530.0,3.96,3.98,2.43,2
0.23,530.0,3.89,3.92,2.42,2
0.57,1815.0,5.41,5.35,3.3,2
0.55,1815.0,5.23,5.14,3.21,0
0.55,3933.022046909961,5.731450800556568,5.32,3.5382028642396954,4
0.59,1816.0,5.43,5.46,3.32,0
0.59,1816.0,5.37,5.4,3.33,0
0.59,1816.0,5.38,5.41,3.36,0
0.71,1816.0,5.6,5.54,3.55,4
0.46,3933.022046909961,4.93,4.97,3.5382028642396954,3
0.55,1816.0,5.26,5.28,3.27,1
0.64,1816.0,5.6,5.54,3.41,2
0.57,1817.0,5.36,5.43,3.28,4
0.7,1817.0,5.69,5.73,3.44,7
0.54,1817.0,5.21,5.26,3.23,0
0.54,1817.0,5.23,5.24,3.24,0
0.7,1817.0,5.72,5.84,3.53,5
0.7,1817.0,5.73,5.76,3.51,5
0.45,1817.0,4.96,4.98,3.06,1
